timestamp,x,y,z,label
2022-07-06 07:54:48.560,0.0,248.0,43.0,0.0
2022-07-06 07:54:48.600,-1.0,247.0,43.0,0.0
2022-07-06 07:54:48.640,0.0,247.0,42.0,0.0
2022-07-06 07:54:48.680,0.0,247.0,45.0,0.0
2022-07-06 07:54:48.720,-1.0,248.0,45.0,0.0
2022-07-06 07:54:48.760,-1.0,246.0,45.0,0.0
2022-07-06 07:54:48.800,-1.0,245.0,44.0,0.0
2022-07-06 07:54:48.840,-2.0,244.0,43.0,0.0
2022-07-06 07:54:48.880,-1.0,244.0,43.0,0.0
2022-07-06 07:54:48.920,0.0,244.0,43.0,0.0
2022-07-06 07:54:48.960,1.0,244.0,40.0,0.0
2022-07-06 07:54:49.000,0.0,245.0,41.0,0.0
2022-07-06 07:54:49.040,0.0,246.0,43.0,0.0
2022-07-06 07:54:49.080,0.0,248.0,44.0,0.0
2022-07-06 07:54:49.120,-1.0,248.0,45.0,0.0
2022-07-06 07:54:49.160,-2.0,248.0,45.0,0.0
2022-07-06 07:54:49.200,-1.0,247.0,46.0,0.0
2022-07-06 07:54:49.240,-1.0,246.0,46.0,0.0
2022-07-06 07:54:49.280,-1.0,244.0,43.0,0.0
2022-07-06 07:54:49.320,0.0,243.0,42.0,0.0
2022-07-06 07:54:49.360,-1.0,245.0,41.0,0.0
2022-07-06 07:54:49.400,0.0,247.0,43.0,0.0
2022-07-06 07:54:49.440,-1.0,246.0,43.0,0.0
2022-07-06 07:54:49.480,-2.0,249.0,44.0,0.0
2022-07-06 07:54:49.520,-1.0,249.0,43.0,0.0
2022-07-06 07:54:49.560,-1.0,248.0,44.0,0.0
2022-07-06 07:54:49.600,0.0,245.0,45.0,0.0
2022-07-06 07:54:49.640,1.0,244.0,43.0,0.0
2022-07-06 07:54:49.680,0.0,243.0,42.0,0.0
2022-07-06 07:54:49.720,0.0,243.0,42.0,0.0
2022-07-06 07:54:49.760,-1.0,244.0,43.0,0.0
2022-07-06 07:54:49.800,-2.0,247.0,44.0,0.0
2022-07-06 07:54:49.840,-2.0,249.0,46.0,0.0
2022-07-06 07:54:49.880,-1.0,251.0,45.0,0.0
2022-07-06 07:54:49.920,-2.0,250.0,45.0,0.0
2022-07-06 07:54:49.960,0.0,249.0,43.0,0.0
2022-07-06 07:54:50.000,0.0,246.0,45.0,0.0
2022-07-06 07:54:50.040,0.0,243.0,43.0,0.0
2022-07-06 07:54:50.080,0.0,242.0,43.0,0.0
2022-07-06 07:54:50.120,0.0,243.0,43.0,0.0
2022-07-06 07:54:50.160,-1.0,244.0,43.0,0.0
2022-07-06 07:54:50.200,-1.0,244.0,45.0,0.0
2022-07-06 07:54:50.240,-2.0,247.0,46.0,0.0
2022-07-06 07:54:50.280,-1.0,248.0,43.0,0.0
2022-07-06 07:54:50.320,-1.0,249.0,44.0,0.0
2022-07-06 07:54:50.360,0.0,250.0,43.0,0.0
2022-07-06 07:54:50.400,-1.0,249.0,44.0,0.0
2022-07-06 07:54:50.440,0.0,247.0,44.0,0.0
2022-07-06 07:54:50.480,0.0,245.0,44.0,0.0
2022-07-06 07:54:50.520,0.0,243.0,44.0,0.0
2022-07-06 07:54:50.560,-1.0,243.0,45.0,0.0
2022-07-06 07:54:50.600,-1.0,243.0,44.0,0.0
2022-07-06 07:54:50.640,-1.0,244.0,44.0,0.0
2022-07-06 07:54:50.680,-1.0,245.0,45.0,0.0
2022-07-06 07:54:50.720,-2.0,247.0,45.0,0.0
2022-07-06 07:54:50.760,-1.0,247.0,45.0,0.0
2022-07-06 07:54:50.800,-1.0,248.0,44.0,0.0
2022-07-06 07:54:50.840,0.0,247.0,43.0,0.0
2022-07-06 07:54:50.880,0.0,247.0,43.0,0.0
2022-07-06 07:54:50.920,0.0,246.0,44.0,0.0
2022-07-06 07:54:50.960,0.0,245.0,44.0,0.0
2022-07-06 07:54:51.000,0.0,244.0,45.0,0.0
2022-07-06 07:54:51.040,-1.0,245.0,44.0,0.0
2022-07-06 07:54:51.080,-1.0,245.0,45.0,0.0
2022-07-06 07:54:51.120,-1.0,245.0,45.0,0.0
2022-07-06 07:54:51.160,-1.0,245.0,43.0,0.0
2022-07-06 07:54:51.200,-1.0,245.0,42.0,0.0
2022-07-06 07:54:51.240,-1.0,246.0,43.0,0.0
2022-07-06 07:54:51.280,-1.0,246.0,45.0,0.0
2022-07-06 07:54:51.320,0.0,248.0,43.0,0.0
2022-07-06 07:54:51.360,-1.0,248.0,44.0,0.0
2022-07-06 07:54:51.400,-1.0,248.0,45.0,0.0
2022-07-06 07:54:51.440,0.0,245.0,46.0,0.0
2022-07-06 07:54:51.480,-1.0,244.0,44.0,0.0
2022-07-06 07:54:51.520,0.0,243.0,45.0,0.0
2022-07-06 07:54:51.560,-1.0,244.0,42.0,0.0
2022-07-06 07:54:51.600,-1.0,244.0,41.0,0.0
2022-07-06 07:54:51.640,-1.0,246.0,42.0,0.0
2022-07-06 07:54:51.680,-1.0,247.0,42.0,0.0
2022-07-06 07:54:51.720,0.0,247.0,43.0,0.0
2022-07-06 07:54:51.760,-1.0,247.0,42.0,0.0
2022-07-06 07:54:51.800,0.0,248.0,44.0,0.0
2022-07-06 07:54:51.840,0.0,247.0,46.0,0.0
2022-07-06 07:54:51.880,0.0,244.0,46.0,0.0
2022-07-06 07:54:51.920,0.0,244.0,43.0,0.0
2022-07-06 07:54:51.960,-1.0,244.0,42.0,0.0
2022-07-06 07:54:52.000,-1.0,244.0,42.0,0.0
2022-07-06 07:54:52.040,-2.0,245.0,43.0,0.0
2022-07-06 07:54:52.080,-2.0,246.0,42.0,0.0
2022-07-06 07:54:52.120,-3.0,247.0,42.0,0.0
2022-07-06 07:54:52.160,-1.0,248.0,43.0,0.0
2022-07-06 07:54:52.200,-1.0,247.0,45.0,0.0
2022-07-06 07:54:52.240,0.0,246.0,48.0,0.0
2022-07-06 07:54:52.280,0.0,245.0,48.0,0.0
2022-07-06 07:54:52.320,1.0,244.0,46.0,0.0
2022-07-06 07:54:52.360,0.0,244.0,44.0,0.0
2022-07-06 07:54:52.400,-1.0,244.0,42.0,0.0
2022-07-06 07:54:52.440,-1.0,247.0,43.0,0.0
2022-07-06 07:54:52.480,0.0,248.0,41.0,0.0
2022-07-06 07:54:52.520,-1.0,250.0,40.0,0.0
2022-07-06 07:54:52.560,-1.0,251.0,40.0,0.0
2022-07-06 07:54:52.600,-1.0,249.0,43.0,0.0
2022-07-06 07:54:52.640,0.0,246.0,45.0,0.0
2022-07-06 07:54:52.680,1.0,243.0,44.0,0.0
2022-07-06 07:54:52.720,1.0,240.0,46.0,0.0
2022-07-06 07:54:52.760,0.0,239.0,46.0,0.0
2022-07-06 07:54:52.800,0.0,241.0,45.0,0.0
2022-07-06 07:54:52.840,-2.0,244.0,44.0,0.0
2022-07-06 07:54:52.880,-4.0,248.0,43.0,0.0
2022-07-06 07:54:52.920,-3.0,250.0,44.0,0.0
2022-07-06 07:54:52.960,-2.0,253.0,45.0,0.0
2022-07-06 07:54:53.000,-1.0,250.0,44.0,0.0
2022-07-06 07:54:53.040,0.0,249.0,44.0,0.0
2022-07-06 07:54:53.080,0.0,245.0,44.0,0.0
2022-07-06 07:54:53.120,0.0,242.0,44.0,0.0
2022-07-06 07:54:53.160,0.0,242.0,43.0,0.0
2022-07-06 07:54:53.200,-1.0,243.0,43.0,0.0
2022-07-06 07:54:53.240,-1.0,246.0,41.0,0.0
2022-07-06 07:54:53.280,0.0,247.0,43.0,0.0
2022-07-06 07:54:53.320,-1.0,248.0,45.0,0.0
2022-07-06 07:54:53.360,0.0,247.0,46.0,0.0
2022-07-06 07:54:53.400,0.0,245.0,44.0,0.0
2022-07-06 07:54:53.440,0.0,245.0,45.0,0.0
2022-07-06 07:54:53.480,-1.0,246.0,45.0,0.0
2022-07-06 07:54:53.520,-2.0,245.0,43.0,0.0
2022-07-06 07:54:53.560,-1.0,246.0,44.0,0.0
2022-07-06 07:54:53.600,0.0,247.0,43.0,0.0
2022-07-06 07:54:53.640,0.0,248.0,43.0,0.0
2022-07-06 07:54:53.680,0.0,246.0,45.0,0.0
2022-07-06 07:54:53.720,0.0,246.0,44.0,0.0
2022-07-06 07:54:53.760,-1.0,245.0,43.0,0.0
2022-07-06 07:54:53.800,-1.0,246.0,43.0,0.0
2022-07-06 07:54:53.840,-3.0,245.0,45.0,0.0
2022-07-06 07:54:53.880,0.0,247.0,44.0,0.0
2022-07-06 07:54:53.920,0.0,247.0,44.0,0.0
2022-07-06 07:54:53.960,0.0,247.0,42.0,0.0
2022-07-06 07:54:54.000,0.0,246.0,42.0,0.0
2022-07-06 07:54:54.040,-1.0,247.0,42.0,0.0
2022-07-06 07:54:54.080,-1.0,247.0,42.0,0.0
2022-07-06 07:54:54.120,-1.0,247.0,44.0,0.0
2022-07-06 07:54:54.160,0.0,246.0,44.0,0.0
2022-07-06 07:54:54.200,1.0,244.0,44.0,0.0
2022-07-06 07:54:54.240,0.0,245.0,46.0,0.0
2022-07-06 07:54:54.280,-1.0,247.0,43.0,0.0
2022-07-06 07:54:54.320,-2.0,248.0,40.0,0.0
2022-07-06 07:54:54.360,-2.0,247.0,41.0,0.0
2022-07-06 07:54:54.400,-2.0,246.0,43.0,0.0
2022-07-06 07:54:54.440,1.0,243.0,42.0,0.0
2022-07-06 07:54:54.480,2.0,243.0,45.0,0.0
2022-07-06 07:54:54.520,1.0,244.0,45.0,0.0
2022-07-06 07:54:54.560,-1.0,247.0,45.0,0.0
2022-07-06 07:54:54.600,-6.0,249.0,42.0,0.0
2022-07-06 07:54:54.640,-4.0,247.0,41.0,0.0
2022-07-06 07:54:54.680,-1.0,245.0,43.0,0.0
2022-07-06 07:54:54.720,1.0,246.0,42.0,0.0
2022-07-06 07:54:54.760,2.0,245.0,46.0,0.0
2022-07-06 07:54:54.800,1.0,245.0,45.0,0.0
2022-07-06 07:54:54.840,-2.0,248.0,43.0,0.0
2022-07-06 07:54:54.880,-5.0,248.0,42.0,0.0
2022-07-06 07:54:54.920,-5.0,248.0,41.0,0.0
2022-07-06 07:54:54.960,-1.0,246.0,42.0,0.0
2022-07-06 07:54:55.000,2.0,245.0,44.0,0.0
2022-07-06 07:54:55.040,2.0,243.0,46.0,0.0
2022-07-06 07:54:55.080,1.0,245.0,47.0,0.0
2022-07-06 07:54:55.120,-1.0,246.0,45.0,0.0
2022-07-06 07:54:55.160,-5.0,247.0,43.0,0.0
2022-07-06 07:54:55.200,-6.0,247.0,43.0,0.0
2022-07-06 07:54:55.240,-2.0,248.0,42.0,0.0
2022-07-06 07:54:55.280,1.0,247.0,43.0,0.0
2022-07-06 07:54:55.320,1.0,246.0,42.0,0.0
2022-07-06 07:54:55.360,1.0,245.0,43.0,0.0
2022-07-06 07:54:55.400,-1.0,245.0,45.0,0.0
2022-07-06 07:54:55.440,0.0,242.0,46.0,0.0
2022-07-06 07:54:55.480,0.0,244.0,44.0,0.0
2022-07-06 07:54:55.520,-1.0,245.0,44.0,0.0
2022-07-06 07:54:55.560,-1.0,247.0,45.0,0.0
2022-07-06 07:54:55.600,-1.0,248.0,44.0,0.0
2022-07-06 07:54:55.640,-1.0,248.0,41.0,0.0
2022-07-06 07:54:55.680,-1.0,248.0,42.0,0.0
2022-07-06 07:54:55.720,-1.0,246.0,41.0,0.0
2022-07-06 07:54:55.760,0.0,245.0,43.0,0.0
2022-07-06 07:54:55.800,1.0,244.0,45.0,0.0
2022-07-06 07:54:55.840,1.0,244.0,46.0,0.0
2022-07-06 07:54:55.880,-1.0,245.0,46.0,0.0
2022-07-06 07:54:55.920,-2.0,246.0,43.0,0.0
2022-07-06 07:54:55.960,-3.0,247.0,42.0,0.0
2022-07-06 07:54:56.000,-1.0,247.0,43.0,0.0
2022-07-06 07:54:56.040,0.0,247.0,42.0,0.0
2022-07-06 07:54:56.080,0.0,246.0,44.0,0.0
2022-07-06 07:54:56.120,0.0,246.0,43.0,0.0
2022-07-06 07:54:56.160,0.0,246.0,42.0,0.0
2022-07-06 07:54:56.200,-1.0,246.0,44.0,0.0
2022-07-06 07:54:56.240,-2.0,245.0,43.0,0.0
2022-07-06 07:54:56.280,0.0,243.0,43.0,0.0
2022-07-06 07:54:56.320,0.0,244.0,44.0,0.0
2022-07-06 07:54:56.360,0.0,244.0,45.0,0.0
2022-07-06 07:54:56.400,-1.0,245.0,44.0,0.0
2022-07-06 07:54:56.440,-2.0,246.0,45.0,0.0
2022-07-06 07:54:56.480,-1.0,248.0,44.0,0.0
2022-07-06 07:54:56.520,-1.0,247.0,43.0,0.0
2022-07-06 07:54:56.560,-2.0,248.0,42.0,0.0
2022-07-06 07:54:56.600,-1.0,249.0,42.0,0.0
2022-07-06 07:54:56.640,-1.0,248.0,44.0,0.0
2022-07-06 07:54:56.680,0.0,247.0,44.0,0.0
2022-07-06 07:54:56.720,0.0,245.0,42.0,0.0
2022-07-06 07:54:56.760,0.0,244.0,43.0,0.0
2022-07-06 07:54:56.800,0.0,243.0,43.0,0.0
2022-07-06 07:54:56.840,0.0,242.0,41.0,0.0
2022-07-06 07:54:56.880,-2.0,245.0,43.0,0.0
2022-07-06 07:54:56.920,0.0,245.0,43.0,0.0
2022-07-06 07:54:56.960,-1.0,248.0,45.0,0.0
2022-07-06 07:54:57.000,0.0,248.0,46.0,0.0
2022-07-06 07:54:57.040,0.0,248.0,44.0,0.0
2022-07-06 07:54:57.080,0.0,247.0,45.0,0.0
2022-07-06 07:54:57.120,-1.0,246.0,43.0,0.0
2022-07-06 07:54:57.160,-2.0,245.0,43.0,0.0
2022-07-06 07:54:57.200,0.0,243.0,43.0,0.0
2022-07-06 07:54:57.240,0.0,244.0,44.0,0.0
2022-07-06 07:54:57.280,0.0,245.0,44.0,0.0
2022-07-06 07:54:57.320,0.0,245.0,45.0,0.0
2022-07-06 07:54:57.360,-2.0,248.0,45.0,0.0
2022-07-06 07:54:57.400,-2.0,248.0,45.0,0.0
2022-07-06 07:54:57.440,-3.0,249.0,45.0,0.0
2022-07-06 07:54:57.480,-2.0,247.0,43.0,0.0
2022-07-06 07:54:57.520,-1.0,246.0,43.0,0.0
2022-07-06 07:54:57.560,0.0,245.0,41.0,0.0
2022-07-06 07:54:57.600,0.0,244.0,41.0,0.0
2022-07-06 07:54:57.640,0.0,243.0,44.0,0.0
2022-07-06 07:54:57.680,0.0,244.0,44.0,0.0
2022-07-06 07:54:57.720,0.0,243.0,45.0,0.0
2022-07-06 07:54:57.760,-1.0,244.0,44.0,0.0
2022-07-06 07:54:57.800,-1.0,245.0,44.0,0.0
2022-07-06 07:54:57.840,-2.0,248.0,43.0,0.0
2022-07-06 07:54:57.880,-2.0,249.0,44.0,0.0
2022-07-06 07:54:57.920,-1.0,249.0,45.0,0.0
2022-07-06 07:54:57.960,0.0,248.0,45.0,0.0
2022-07-06 07:54:58.000,0.0,248.0,45.0,0.0
2022-07-06 07:54:58.040,0.0,245.0,42.0,0.0
2022-07-06 07:54:58.080,-1.0,245.0,42.0,0.0
2022-07-06 07:54:58.120,1.0,244.0,42.0,0.0
2022-07-06 07:54:58.160,0.0,244.0,42.0,0.0
2022-07-06 07:54:58.200,0.0,243.0,42.0,0.0
2022-07-06 07:54:58.240,1.0,244.0,44.0,0.0
2022-07-06 07:54:58.280,-1.0,244.0,44.0,0.0
2022-07-06 07:54:58.320,-1.0,245.0,42.0,0.0
2022-07-06 07:54:58.360,-3.0,247.0,43.0,0.0
2022-07-06 07:54:58.400,-2.0,247.0,45.0,0.0
2022-07-06 07:54:58.440,0.0,247.0,45.0,0.0
2022-07-06 07:54:58.480,0.0,247.0,45.0,0.0
2022-07-06 07:54:58.520,1.0,248.0,45.0,0.0
2022-07-06 07:54:58.560,0.0,246.0,42.0,0.0
2022-07-06 07:54:58.600,-1.0,246.0,40.0,0.0
2022-07-06 07:54:58.640,-2.0,247.0,42.0,0.0
2022-07-06 07:54:58.680,-1.0,245.0,42.0,0.0
2022-07-06 07:54:58.720,0.0,246.0,42.0,0.0
2022-07-06 07:54:58.760,0.0,245.0,45.0,0.0
2022-07-06 07:54:58.800,0.0,245.0,43.0,0.0
2022-07-06 07:54:58.840,-1.0,245.0,45.0,0.0
2022-07-06 07:54:58.880,-1.0,246.0,44.0,0.0
2022-07-06 07:54:58.920,0.0,245.0,42.0,0.0
2022-07-06 07:54:58.960,0.0,246.0,44.0,0.0
2022-07-06 07:54:59.000,0.0,247.0,43.0,0.0
2022-07-06 07:54:59.040,-1.0,247.0,43.0,0.0
2022-07-06 07:54:59.080,-1.0,247.0,45.0,0.0
2022-07-06 07:54:59.120,0.0,245.0,42.0,0.0
2022-07-06 07:54:59.160,-1.0,246.0,41.0,0.0
2022-07-06 07:54:59.200,2.0,249.0,41.0,0.0
2022-07-06 07:54:59.240,0.0,247.0,42.0,0.0
2022-07-06 07:54:59.280,0.0,246.0,43.0,0.0
2022-07-06 07:54:59.320,-1.0,247.0,43.0,0.0
2022-07-06 07:54:59.360,-1.0,245.0,44.0,0.0
2022-07-06 07:54:59.400,-1.0,245.0,46.0,0.0
2022-07-06 07:54:59.440,-1.0,246.0,45.0,0.0
2022-07-06 07:54:59.480,-1.0,245.0,43.0,0.0
2022-07-06 07:54:59.520,0.0,245.0,43.0,0.0
2022-07-06 07:54:59.560,-1.0,249.0,42.0,0.0
2022-07-06 07:54:59.600,-1.0,248.0,42.0,0.0
2022-07-06 07:54:59.640,0.0,247.0,41.0,0.0
2022-07-06 07:54:59.680,-1.0,247.0,43.0,0.0
2022-07-06 07:54:59.720,0.0,245.0,41.0,0.0
2022-07-06 07:54:59.760,0.0,244.0,44.0,0.0
2022-07-06 07:54:59.800,0.0,244.0,44.0,0.0
2022-07-06 07:54:59.840,-1.0,245.0,43.0,0.0
2022-07-06 07:54:59.880,-1.0,244.0,43.0,0.0
2022-07-06 07:54:59.920,-1.0,245.0,45.0,0.0
2022-07-06 07:54:59.960,-1.0,247.0,43.0,0.0
2022-07-06 07:55:00.000,0.0,247.0,43.0,0.0
2022-07-06 07:55:00.040,0.0,247.0,44.0,0.0
2022-07-06 07:55:00.080,0.0,247.0,42.0,0.0
2022-07-06 07:55:00.120,0.0,247.0,42.0,0.0
2022-07-06 07:55:00.160,0.0,245.0,41.0,0.0
2022-07-06 07:55:00.200,0.0,245.0,43.0,0.0
2022-07-06 07:55:00.240,0.0,245.0,44.0,0.0
2022-07-06 07:55:00.280,-2.0,245.0,45.0,0.0
2022-07-06 07:55:00.320,-1.0,247.0,46.0,0.0
2022-07-06 07:55:00.360,-1.0,247.0,44.0,0.0
2022-07-06 07:55:00.400,-1.0,248.0,44.0,0.0
2022-07-06 07:55:00.440,-1.0,248.0,41.0,0.0
2022-07-06 07:55:00.480,0.0,247.0,43.0,0.0
2022-07-06 07:55:00.520,1.0,244.0,42.0,0.0
2022-07-06 07:55:00.560,0.0,244.0,40.0,0.0
2022-07-06 07:55:00.600,0.0,244.0,41.0,0.0
2022-07-06 07:55:00.640,-1.0,246.0,42.0,0.0
2022-07-06 07:55:00.680,0.0,246.0,43.0,0.0
2022-07-06 07:55:00.720,-1.0,247.0,44.0,0.0
2022-07-06 07:55:00.760,-1.0,247.0,43.0,0.0
2022-07-06 07:55:00.800,0.0,247.0,44.0,0.0
2022-07-06 07:55:00.840,0.0,248.0,43.0,0.0
2022-07-06 07:55:00.880,-1.0,247.0,43.0,0.0
2022-07-06 07:55:00.920,-2.0,246.0,42.0,0.0
2022-07-06 07:55:00.960,-1.0,245.0,44.0,0.0
2022-07-06 07:55:01.000,-1.0,244.0,43.0,0.0
2022-07-06 07:55:01.040,0.0,246.0,45.0,0.0
2022-07-06 07:55:01.080,0.0,247.0,44.0,0.0
2022-07-06 07:55:01.120,0.0,247.0,45.0,0.0
2022-07-06 07:55:01.160,-1.0,247.0,44.0,0.0
2022-07-06 07:55:01.200,-1.0,247.0,44.0,0.0
2022-07-06 07:55:01.240,-1.0,248.0,41.0,0.0
2022-07-06 07:55:01.280,-1.0,245.0,42.0,0.0
2022-07-06 07:55:01.320,-1.0,246.0,42.0,0.0
2022-07-06 07:55:01.360,0.0,245.0,42.0,0.0
2022-07-06 07:55:01.400,0.0,244.0,43.0,0.0
2022-07-06 07:55:01.440,0.0,244.0,43.0,0.0
2022-07-06 07:55:01.480,0.0,245.0,43.0,0.0
2022-07-06 07:55:01.520,-1.0,245.0,43.0,0.0
2022-07-06 07:55:01.560,0.0,245.0,43.0,0.0
2022-07-06 07:55:01.600,-1.0,247.0,43.0,0.0
2022-07-06 07:55:01.640,-1.0,247.0,43.0,0.0
2022-07-06 07:55:01.680,-1.0,246.0,40.0,0.0
2022-07-06 07:55:01.720,0.0,246.0,43.0,0.0
2022-07-06 07:55:01.760,0.0,246.0,43.0,0.0
2022-07-06 07:55:01.800,0.0,245.0,41.0,0.0
2022-07-06 07:55:01.840,0.0,246.0,44.0,0.0
2022-07-06 07:55:01.880,-1.0,246.0,45.0,0.0
2022-07-06 07:55:01.920,-1.0,246.0,44.0,0.0
2022-07-06 07:55:01.960,-1.0,246.0,41.0,0.0
2022-07-06 07:55:02.000,-1.0,246.0,41.0,0.0
2022-07-06 07:55:02.040,-1.0,247.0,43.0,0.0
2022-07-06 07:55:02.080,-1.0,246.0,41.0,0.0
2022-07-06 07:55:02.120,0.0,246.0,41.0,0.0
2022-07-06 07:55:02.160,0.0,245.0,42.0,0.0
2022-07-06 07:55:02.200,0.0,245.0,44.0,0.0
2022-07-06 07:55:02.240,0.0,246.0,44.0,0.0
2022-07-06 07:55:02.280,-1.0,246.0,43.0,0.0
2022-07-06 07:55:02.320,-1.0,247.0,45.0,0.0
2022-07-06 07:55:02.360,0.0,247.0,43.0,0.0
2022-07-06 07:55:02.400,-1.0,247.0,42.0,0.0
2022-07-06 07:55:02.440,0.0,245.0,43.0,0.0
2022-07-06 07:55:02.480,-1.0,244.0,41.0,0.0
2022-07-06 07:55:02.520,-1.0,245.0,41.0,0.0
2022-07-06 07:55:02.560,0.0,244.0,42.0,0.0
2022-07-06 07:55:02.600,-1.0,244.0,43.0,0.0
2022-07-06 07:55:02.640,0.0,246.0,42.0,0.0
2022-07-06 07:55:02.680,-1.0,247.0,42.0,0.0
2022-07-06 07:55:02.720,-1.0,248.0,43.0,0.0
2022-07-06 07:55:02.760,0.0,248.0,43.0,0.0
2022-07-06 07:55:02.800,-1.0,247.0,42.0,0.0
2022-07-06 07:55:02.840,0.0,246.0,42.0,0.0
2022-07-06 07:55:02.880,-1.0,245.0,44.0,0.0
2022-07-06 07:55:02.920,-1.0,245.0,42.0,0.0
2022-07-06 07:55:02.960,-1.0,244.0,42.0,0.0
2022-07-06 07:55:03.000,-1.0,245.0,42.0,0.0
2022-07-06 07:55:03.040,0.0,246.0,42.0,0.0
2022-07-06 07:55:03.080,0.0,247.0,41.0,0.0
2022-07-06 07:55:03.120,-4.0,241.0,40.0,0.0
2022-07-06 07:55:03.160,0.0,244.0,43.0,0.0
2022-07-06 07:55:03.200,-1.0,246.0,43.0,0.0
2022-07-06 07:55:03.240,0.0,244.0,43.0,0.0
2022-07-06 07:55:03.280,-1.0,245.0,43.0,0.0
2022-07-06 07:55:03.320,-1.0,246.0,42.0,0.0
2022-07-06 07:55:03.360,0.0,247.0,43.0,0.0
2022-07-06 07:55:03.400,-1.0,248.0,44.0,0.0
2022-07-06 07:55:03.440,-1.0,247.0,42.0,0.0
2022-07-06 07:55:03.480,0.0,246.0,43.0,0.0
2022-07-06 07:55:03.520,0.0,246.0,43.0,0.0
2022-07-06 07:55:03.560,-1.0,245.0,43.0,0.0
2022-07-06 07:55:03.600,0.0,244.0,41.0,0.0
2022-07-06 07:55:03.640,0.0,246.0,43.0,0.0
2022-07-06 07:55:03.680,-1.0,246.0,41.0,0.0
2022-07-06 07:55:03.720,0.0,244.0,43.0,0.0
2022-07-06 07:55:03.760,-1.0,248.0,43.0,0.0
2022-07-06 07:55:03.800,-1.0,246.0,43.0,0.0
2022-07-06 07:55:03.840,-1.0,243.0,42.0,0.0
2022-07-06 07:55:03.880,-1.0,245.0,43.0,0.0
2022-07-06 07:55:03.920,-1.0,247.0,41.0,0.0
2022-07-06 07:55:03.960,-1.0,247.0,41.0,0.0
2022-07-06 07:55:04.000,0.0,247.0,42.0,0.0
2022-07-06 07:55:04.040,0.0,246.0,44.0,0.0
2022-07-06 07:55:04.080,0.0,246.0,46.0,0.0
2022-07-06 07:55:04.120,0.0,246.0,45.0,0.0
2022-07-06 07:55:04.160,0.0,245.0,45.0,0.0
2022-07-06 07:55:04.200,0.0,245.0,43.0,0.0
2022-07-06 07:55:04.240,0.0,245.0,43.0,0.0
2022-07-06 07:55:04.280,-1.0,245.0,41.0,0.0
2022-07-06 07:55:04.320,-1.0,244.0,42.0,0.0
2022-07-06 07:55:04.360,-1.0,245.0,42.0,0.0
2022-07-06 07:55:04.400,-2.0,247.0,45.0,0.0
2022-07-06 07:55:04.440,-1.0,247.0,42.0,0.0
2022-07-06 07:55:04.480,0.0,247.0,43.0,0.0
2022-07-06 07:55:04.520,0.0,247.0,44.0,0.0
2022-07-06 07:55:04.560,0.0,247.0,44.0,0.0
2022-07-06 07:55:04.600,0.0,246.0,43.0,0.0
2022-07-06 07:55:04.640,0.0,246.0,42.0,0.0
2022-07-06 07:55:04.680,-1.0,245.0,43.0,0.0
2022-07-06 07:55:04.720,-1.0,245.0,42.0,0.0
2022-07-06 07:55:04.760,-1.0,245.0,42.0,0.0
2022-07-06 07:55:04.800,-2.0,245.0,40.0,0.0
2022-07-06 07:55:04.840,-2.0,247.0,42.0,0.0
2022-07-06 07:55:04.880,0.0,246.0,43.0,0.0
2022-07-06 07:55:04.920,0.0,247.0,43.0,0.0
2022-07-06 07:55:04.960,0.0,247.0,44.0,0.0
2022-07-06 07:55:05.000,0.0,246.0,43.0,0.0
2022-07-06 07:55:05.040,0.0,245.0,44.0,0.0
2022-07-06 07:55:05.080,0.0,245.0,42.0,0.0
2022-07-06 07:55:05.120,0.0,246.0,42.0,0.0
2022-07-06 07:55:05.160,-1.0,245.0,41.0,0.0
2022-07-06 07:55:05.200,-1.0,248.0,41.0,0.0
2022-07-06 07:55:05.240,-1.0,247.0,43.0,0.0
2022-07-06 07:55:05.280,0.0,247.0,45.0,0.0
2022-07-06 07:55:05.320,0.0,248.0,43.0,0.0
2022-07-06 07:55:05.360,0.0,247.0,43.0,0.0
2022-07-06 07:55:05.400,0.0,245.0,43.0,0.0
2022-07-06 07:55:05.440,0.0,245.0,43.0,0.0
2022-07-06 07:55:05.480,3.0,244.0,44.0,0.0
2022-07-06 07:55:05.520,0.0,244.0,43.0,0.0
2022-07-06 07:55:05.560,0.0,244.0,43.0,0.0
2022-07-06 07:55:05.600,-1.0,246.0,44.0,0.0
2022-07-06 07:55:05.640,-1.0,247.0,44.0,0.0
2022-07-06 07:55:05.680,-1.0,248.0,42.0,0.0
2022-07-06 07:55:05.720,0.0,248.0,43.0,0.0
2022-07-06 07:55:05.760,-1.0,249.0,44.0,0.0
2022-07-06 07:55:05.800,0.0,248.0,44.0,0.0
2022-07-06 07:55:05.840,-1.0,247.0,41.0,0.0
2022-07-06 07:55:05.880,0.0,245.0,43.0,0.0
2022-07-06 07:55:05.920,-1.0,245.0,38.0,0.0
2022-07-06 07:55:05.960,-1.0,244.0,39.0,0.0
2022-07-06 07:55:06.000,-1.0,244.0,42.0,0.0
2022-07-06 07:55:06.040,0.0,245.0,42.0,0.0
2022-07-06 07:55:06.080,0.0,246.0,43.0,0.0
2022-07-06 07:55:06.120,0.0,245.0,42.0,0.0
2022-07-06 07:55:06.160,-1.0,247.0,42.0,0.0
2022-07-06 07:55:06.200,-1.0,246.0,44.0,0.0
2022-07-06 07:55:06.240,-1.0,246.0,43.0,0.0
